game name;start time;stage;finish time;Theory 1 - Causal Links;Theory 1 - Probabilities;Theory 1 - Omega & Alternative Expected Value;Theory 1 - Expected Probability;Theory 1 - #used attributes;Theory 1 - # links;Theory 2 - Causal Links;Theory 2 - Probabilities;Theory 2 - Omega & Alternative Expected Value;Theory 2 - Expected Probability;Theory 2 - #used attributes;Theory 2 - # links;experiments json;Theory 1 real world draw;Theory 2 real world draw;final exp draw;final exp;player decision;result (1 = won)
Booking.com;06.10.2024 19:39;4;06.10.2024 20:03;"{""0"":{""4"":0.3,""3"":0.45,""2"":0.2},""4"":{""1"":0.65,""2"":0.2},""2"":{""1"":0.6},""3"":{""4"":0.8}}";[[0.01,0.21000000000000002,0.46,0.66,0.31,0.51,0.76,0.96],[0.7000000000000001],[0.07,0.6699999999999999],[0.03,0.8300000000000001],[0.15,0.8,0.35,1]];[0.65,0.2];0.58548;5;7;"{""0"":{""3"":0.3,""2"":0.35000000000000003,""1"":0.3},""2"":{""1"":0.35000000000000003,""5"":0.2,""6"":0.2,""4"":0.2},""1"":{""4"":0.4,""5"":0.3},""3"":{""6"":0.2,""1"":0.4},""6"":{""5"":0.25}}";[[0.03,0.32999999999999996,0.38,0.6799999999999999,0.32999999999999996,0.6299999999999999,0.6799999999999999,0.98],[0.2,0.6000000000000001,0.5,0.9000000000000001],[0.01,0.36000000000000004,0.21000000000000002,0.56,0.21000000000000002,0.56,0.41000000000000003,0.76,0.21000000000000002,0.56,0.41000000000000003,0.76,0.41000000000000003,0.76,0.6100000000000001,0.96],[0.05,0.45,0.25,0.65],[0.4],[0.6],[0.15,0.4]];[0.4,0.2];0.45045;7;12;"[{""exp"":""second"",""exp_draw"":0.7210743690900834,""loglink"":{""0"":{""3"":0.3,""2"":0.35000000000000003,""1"":0.3},""2"":{""1"":0.35000000000000003,""5"":0.2,""6"":0.2,""4"":0.2},""1"":{""4"":0.4,""5"":0.3},""3"":{""6"":0.2,""1"":0.4},""6"":{""5"":0.25}},""probval"":[[0.05,0.35,0.4,0.7,0.35,0.6499999999999999,0.7,1],[0.2,0.6000000000000001,0.5,0.9000000000000001],[0.01,0.36000000000000004,0.21000000000000002,0.56,0.21000000000000002,0.56,0.41000000000000003,0.76,0.21000000000000002,0.56,0.41000000000000003,0.76,0.41000000000000003,0.76,0.6100000000000001,0.96],[0.05,0.45,0.25,0.65],[0.6],[0.7000000000000001],[0.15,0.4]],""certain"":[0.7000000000000001,0.1],""expected"":0.5543750000000001}]";46;79;72;2;1;0
Booking.com;06.10.2024 11:16;4;06.10.2024 12:38;"{""2"":{""1"":0.6},""0"":{""4"":0.3,""2"":0.2,""3"":0.45},""4"":{""1"":0.65,""2"":0.2},""3"":{""4"":0.8}}";[[0.01,0.21000000000000002,0.46,0.66,0.31,0.51,0.76,0.96],[0.7000000000000001],[0.07,0.6699999999999999],[0.03,0.8300000000000001],[0.15,0.8,0.35,1]];[0.65,0.2];0.58548;5;7;"{""2"":{""4"":0.2,""1"":0.25,""5"":0.2,""6"":0.25},""1"":{""4"":0.2,""5"":0.15,""3"":0.3},""6"":{""5"":0.3},""0"":{""2"":0.3,""1"":0.3,""3"":0.15}}";[[0.05,0.35,0.35,0.6499999999999999,0.2,0.5,0.5,0.7999999999999999],[0.1,0.4,0.30000000000000004,0.6000000000000001,0.25,0.55,0.45000000000000007,0.7500000000000001],[0.05,0.3,0.25,0.5,0.25,0.5,0.45,0.7,0.3,0.55,0.5,0.75,0.5,0.75,0.7,0.95],[0.6],[0.7000000000000001],[0.4],[0.05,0.35]];[0.7000000000000001,0.05];0.41374999999999995;7;11;"[{""exp"":""second"",""exp_draw"":0.8386793776253767,""loglink"":{""2"":{""4"":0.25,""1"":0.25,""5"":0.2,""6"":0.25},""1"":{""4"":0.25,""5"":0.2,""3"":0.3},""6"":{""5"":0.3},""0"":{""2"":0.45,""1"":0.3,""3"":0.2}},""probval"":[[0.05,0.35,0.5,0.8,0.25,0.55,0.7,1],[0.1,0.4,0.35,0.65,0.30000000000000004,0.6000000000000001,0.55,0.8500000000000001],[0.05,0.3,0.3,0.55,0.25,0.5,0.5,0.75,0.3,0.55,0.55,0.8,0.5,0.75,0.75,1],[0.6],[0.8],[0.5],[0.2,0.5]],""certain"":[0.67,0.04],""expected"":0.606125}]";70;76;84;2;2;1
Booking.com;05.10.2024 15:20;4;05.10.2024 15:33;"{""2"":{""1"":0.7000000000000001},""4"":{""2"":0.25},""0"":{""4"":0.35000000000000003,""3"":0.25,""2"":0.1},""3"":{""4"":0.7000000000000001}}";[[0.05,0.15000000000000002,0.3,0.4,0.4,0.5,0.65,0.75],[0.85],[0.15,0.8500000000000001],[0.05,0.7500000000000001],[0.1,0.35]];[0.45,0.6];0.28728125;5;6;"{""0"":{""1"":0.25,""2"":0.3,""3"":0.2},""1"":{""6"":0.1,""4"":0.3,""3"":0.35000000000000003},""2"":{""4"":0.25,""6"":0.25},""6"":{""5"":0.65},""3"":{""5"":0.35000000000000003}}";[[0.05,0.3,0.35,0.6,0.25,0.5,0.55,0.8],[0.2,0.55,0.5,0.8500000000000001,0.30000000000000004,0.65,0.6,0.9500000000000001],[0.2,0.45,0.45,0.7],[0.35000000000000003,0.7000000000000001],[0.5],[0.8],[0.15,0.8]];[0.84,0.4];0.4831250000000001;7;10;"[{""exp"":""first"",""exp_draw"":0.7198218753542854,""loglink"":{""2"":{""1"":0.7000000000000001},""4"":{""2"":0.35000000000000003},""0"":{""4"":0.35000000000000003,""3"":0.3,""2"":0.15},""3"":{""4"":0.75}},""probval"":[[0.1,0.25,0.4,0.55,0.45000000000000007,0.6000000000000001,0.75,0.9000000000000001],[0.85],[0.2,0.9000000000000001],[0.15,0.9],[0.15,0.5]],""certain"":[0.7000000000000001,0.7000000000000001],""expected"":0.5104937500000001},{""exp"":""second"",""exp_draw"":0.7984629664376635,""loglink"":{""0"":{""1"":0.3,""2"":0.3,""3"":0.25},""1"":{""6"":0.1,""4"":0.3,""3"":0.35000000000000003},""2"":{""4"":0.25,""6"":0.25},""6"":{""5"":0.75},""3"":{""5"":0.45}},""probval"":[[0.1,0.4,0.4,0.7,0.35,0.65,0.65,0.95],[0.2,0.55,0.5,0.8500000000000001,0.30000000000000004,0.65,0.6,0.9500000000000001],[0.3,0.55,0.55,0.8],[0.35000000000000003,0.8],[0.7000000000000001],[0.9],[0.15,0.9]],""certain"":[0.9,0.45],""expected"":0.7201500000000001}]";47;78;80;2;2;1
Booking.com;05.10.2024 13:23;4;05.10.2024 15:16;"{""2"":{""1"":0.7000000000000001},""4"":{""2"":0.25},""0"":{""4"":0.35000000000000003,""2"":0.1,""3"":0.25},""3"":{""4"":0.7000000000000001}}";[[0.05,0.15000000000000002,0.3,0.4,0.4,0.5,0.65,0.75],[0.85],[0.15,0.8500000000000001],[0.05,0.7500000000000001],[0.1,0.35]];[0.45,0.6];0.28728125;5;6;"{""6"":{""5"":0.65},""2"":{""6"":0.25,""4"":0.25},""1"":{""6"":0.1,""4"":0.3,""3"":0.35000000000000003},""3"":{""5"":0.35000000000000003},""0"":{""2"":0.3,""1"":0.25,""3"":0.2}}";[[0.02,0.27,0.32,0.5700000000000001,0.22,0.47000000000000003,0.52,0.77],[0.2,0.55,0.5,0.8500000000000001,0.30000000000000004,0.65,0.6,0.9500000000000001],[0.2,0.45,0.45,0.7],[0.35000000000000003,0.7000000000000001],[0.5],[0.8],[0.05,0.7000000000000001]];[0.84,0.4];0.4431250000000001;7;10;"[{""exp"":""first"",""exp_draw"":0.7133939761013984,""loglink"":{""2"":{""1"":0.7000000000000001},""4"":{""2"":0.35000000000000003},""0"":{""4"":0.35000000000000003,""2"":0.15,""3"":0.3},""3"":{""4"":0.7000000000000001}},""probval"":[[0.05,0.2,0.35,0.5,0.4,0.55,0.7,0.8500000000000001],[0.85],[0.2,0.9000000000000001],[0.15,0.8500000000000001],[0.15,0.5]],""certain"":[0.7000000000000001,0.7000000000000001],""expected"":0.45407000000000014}]";68;70;71;1;1;0
Booking.com;05.10.2024 6:57;4;05.10.2024 7:39;"{""2"":{""1"":0.9},""0"":{""2"":0.45,""4"":0.15,""3"":0.35000000000000003},""3"":{""4"":0.85}}";[[0.05,0.5,0.4,0.8500000000000001,0.2,0.65,0.55,1],[0.85],[0.1,1],[0.05,0.9],[0.5]];[0.6,0.2];0.6805;5;5;"{""1"":{""4"":0.2},""2"":{""4"":0.4},""6"":{""5"":0.9},""0"":{""6"":0.15,""3"":0.45,""1"":0.2,""2"":0.15}}";[[0.05,0.25,0.2,0.4,0.5,0.7,0.65,0.8500000000000001,0.2,0.4,0.35,0.55,0.65,0.85,0.8,1],[0.6,0.8],[0.45,0.8500000000000001],[0.8],[0.55],[0.2],[0.05,0.9500000000000001]];[0.6,0.2];0.6870000000000002;7;7;"[{""exp"":""first"",""exp_draw"":0.7427612506825672,""loglink"":{""2"":{""1"":0.9},""0"":{""2"":0.45,""4"":0.15,""3"":0.35000000000000003},""3"":{""4"":0.85}},""probval"":[[0.05,0.5,0.4,0.8500000000000001,0.2,0.65,0.55,1],[0.85],[0.1,1],[0.05,0.9],[0.5]],""certain"":[0.8,0.25],""expected"":0.6805},{""exp"":""second"",""exp_draw"":0.8600537862484094,""loglink"":{""1"":{""4"":0.2},""2"":{""4"":0.4},""6"":{""5"":0.9},""0"":{""6"":0.15,""3"":0.45,""1"":0.2,""2"":0.15}},""probval"":[[0.05,0.25,0.2,0.4,0.5,0.7,0.65,0.8500000000000001,0.2,0.4,0.35,0.55,0.65,0.85,0.8,1],[0.6,0.8],[0.45,0.8500000000000001],[0.8],[0.55],[0.5],[0.05,0.9500000000000001]],""certain"":[0.9,0.2],""expected"":0.7275000000000001}]";73;82;86;2;2;1
Booking.com;03.10.2024 16:50;4;03.10.2024 17:43;"{""0"":{""2"":0.2,""1"":0.35000000000000003,""4"":0.2,""3"":0.15},""4"":{""1"":0.15,""3"":0.15},""2"":{""1"":0.35000000000000003,""4"":0.35000000000000003}}";[[0.05,0.4,0.25,0.6000000000000001,0.2,0.55,0.4,0.7500000000000001,0.25,0.6000000000000001,0.45,0.8,0.4,0.75,0.6000000000000001,0.9500000000000002],[0.7000000000000001],[0.1,0.45000000000000007,0.45000000000000007,0.8],[0.5],[0.1,0.25,0.25,0.4]];[0.4,0.33];0.5146000000000001;5;8;"{""0"":{""1"":0.2,""4"":0.1,""2"":0.2,""6"":0.1,""5"":0.1,""3"":0.2},""6"":{""5"":0.4},""2"":{""6"":0.2},""4"":{""2"":0.35000000000000003},""1"":{""4"":0.1}}";[[0.05,0.25,0.25,0.45,0.25,0.45,0.45,0.65,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.35,0.5499999999999999,0.5499999999999999,0.75,0.5499999999999999,0.75,0.75,0.95],[0.15,0.25],[0.1,0.30000000000000004],[0.5],[0.1,0.45000000000000007],[0.3],[0.05,0.45]];[0.55,0.35000000000000003];0.271428;7;10;"[{""exp"":""second"",""exp_draw"":0.8326540687833379,""loglink"":{""0"":{""1"":0.2,""4"":0.1,""2"":0.2,""6"":0.1,""5"":0.15,""3"":0.2},""6"":{""5"":0.4},""2"":{""6"":0.2},""4"":{""2"":0.35000000000000003},""1"":{""4"":0.1}},""probval"":[[0.05,0.25,0.25,0.45,0.25,0.45,0.45,0.65,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.2,0.4,0.4,0.6,0.4,0.6,0.6,0.8,0.30000000000000004,0.5,0.5,0.7000000000000001,0.5,0.7000000000000001,0.7000000000000001,0.9,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.30000000000000004,0.5,0.5,0.7,0.5,0.7,0.7,0.9,0.4,0.6,0.6,0.8,0.6,0.8,0.8,1],[0.15,0.25],[0.1,0.30000000000000004],[0.5],[0.1,0.45000000000000007],[0.3],[0.05,0.45]],""certain"":[0.85,0.35000000000000003],""expected"":0.286428}]";55;78;83;2;1;0
Booking.com;03.10.2024 12:20;4;03.10.2024 12:33;"{""4"":{""1"":0.55,""2"":0.25},""2"":{""1"":0.7000000000000001},""3"":{""4"":0.8},""0"":{""4"":0.3,""3"":0.4,""2"":0.15}}";[[0.01,0.16,0.41000000000000003,0.56,0.31,0.45999999999999996,0.71,0.8600000000000001],[0.7000000000000001],[0.07,0.77],[0.03,0.8300000000000001],[0.15,0.7000000000000001,0.4,0.9500000000000001]];[0.45,0.3];0.5245000000000001;5;7;"{""2"":{""4"":0.25,""6"":0.4,""1"":0.3},""1"":{""4"":0.55},""3"":{""1"":0.4},""0"":{""3"":0.25,""1"":0.3,""2"":0.2,""5"":0.15},""6"":{""5"":0.3}}";[[0.06,0.36,0.26,0.56,0.31,0.61,0.51,0.81,0.21,0.51,0.41000000000000003,0.7100000000000001,0.45999999999999996,0.76,0.66,0.9600000000000001],[0.45,1],[0.01,0.31,0.26,0.56,0.41000000000000003,0.71,0.66,0.9600000000000001],[0.05,0.45],[0.3],[0.15],[0.03,0.32999999999999996]];[0.35000000000000003,0.2];0.4009;7;10;"[{""exp"":""second"",""exp_draw"":0.8445976551343557,""loglink"":{""2"":{""4"":0.25,""6"":0.4,""1"":0.3},""1"":{""4"":0.55},""3"":{""1"":0.4},""0"":{""3"":0.25,""1"":0.3,""2"":0.2,""5"":0.15},""6"":{""5"":0.3}},""probval"":[[0.06,0.36,0.26,0.56,0.31,0.61,0.51,0.81,0.21,0.51,0.41000000000000003,0.7100000000000001,0.45999999999999996,0.76,0.66,0.9600000000000001],[0.45,1],[0.01,0.31,0.26,0.56,0.41000000000000003,0.71,0.66,0.9600000000000001],[0.05,0.45],[0.3],[0.15],[0.03,0.32999999999999996]],""certain"":[0.35000000000000003,0.2],""expected"":0.4009}]";76;82;84;2;2;1
Booking.com;03.10.2024 9:53;4;03.10.2024 10:29;"{""2"":{""1"":0.5},""4"":{""1"":0.5},""3"":{""4"":0.3},""0"":{""2"":0.5,""3"":0.3}}";[[0.05,0.55,0.35,0.8500000000000001],[0.8],[0.05,0.55],[0.05,0.35],[0.05,0.55]];[0.7000000000000001,0.2];0.3305;5;5;"{""6"":{""5"":0.8},""1"":{""3"":0.7000000000000001,""2"":0.1,""4"":0.1},""0"":{""1"":0.2,""2"":0.2,""6"":0.3},""2"":{""4"":0.4}}";[[0.05,0.25,0.25,0.45,0.35,0.55,0.55,0.75],[0.05,0.15000000000000002,0.7500000000000001,0.8500000000000001,0.15000000000000002,0.25,0.8500000000000001,0.9500000000000001],[0.1,0.5],[0.8],[0.7000000000000001],[0.8],[0.05,0.8500000000000001]];[0.8,0.15];0.47660000000000013;7;8;"[{""exp"":""second"",""exp_draw"":0.8689456488340901,""loglink"":{""6"":{""5"":0.8},""1"":{""3"":0.7000000000000001,""2"":0.1,""4"":0.1},""0"":{""1"":0.25,""2"":0.25,""6"":0.35000000000000003},""2"":{""4"":0.4}},""probval"":[[0.05,0.3,0.3,0.55,0.4,0.65,0.65,0.9000000000000001],[0.05,0.15000000000000002,0.7500000000000001,0.8500000000000001,0.15000000000000002,0.25,0.8500000000000001,0.9500000000000001],[0.1,0.5],[0.8],[0.7000000000000001],[0.8],[0.05,0.8500000000000001]],""certain"":[0.9,0.1],""expected"":0.5660000000000001}]";77;80;87;2;2;1
Booking.com;03.10.2024 8:50;4;03.10.2024 10:22;"{""0"":{""4"":0.2,""1"":0.35000000000000003,""3"":0.15,""2"":0.2},""4"":{""3"":0.15,""1"":0.15},""2"":{""1"":0.2,""4"":0.35000000000000003}}";[[0.05,0.4,0.25,0.6000000000000001,0.2,0.55,0.4,0.7500000000000001,0.25,0.6000000000000001,0.45,0.8,0.4,0.75,0.6000000000000001,0.9500000000000002],[0.7000000000000001],[0.1,0.30000000000000004,0.45000000000000007,0.6500000000000001],[0.5],[0.1,0.25,0.25,0.4]];[0.4,0.33];0.4936000000000001;5;8;"{""6"":{""5"":0.4},""2"":{""6"":0.2},""0"":{""2"":0.23,""1"":0.2,""3"":0.2,""5"":0.1,""6"":0.1,""4"":0.1},""4"":{""2"":0.35000000000000003},""1"":{""4"":0.1}}";[[0.05,0.25,0.28,0.48,0.25,0.45,0.48000000000000004,0.6799999999999999,0.15000000000000002,0.35,0.38,0.58,0.35,0.55,0.5800000000000001,0.7799999999999999,0.15000000000000002,0.35,0.38,0.58,0.35,0.55,0.5800000000000001,0.7799999999999999,0.25,0.44999999999999996,0.48,0.6799999999999999,0.44999999999999996,0.65,0.68,0.8799999999999999,0.15000000000000002,0.35,0.38,0.58,0.35,0.55,0.5800000000000001,0.7799999999999999,0.25,0.44999999999999996,0.48,0.6799999999999999,0.44999999999999996,0.65,0.68,0.8799999999999999,0.25,0.44999999999999996,0.48,0.6799999999999999,0.44999999999999996,0.65,0.68,0.8799999999999999,0.35,0.5499999999999999,0.58,0.7799999999999999,0.5499999999999999,0.75,0.78,0.9799999999999999],[0.15,0.25],[0.1,0.30000000000000004],[0.5],[0.1,0.45000000000000007],[0.3],[0.03,0.43000000000000005]];[0.55,0.3];0.27236;7;10;"[{""exp"":""second"",""exp_draw"":0.8358913395301782,""loglink"":{""6"":{""5"":0.4},""2"":{""6"":0.2},""0"":{""2"":0.2,""1"":0.18,""3"":0.2,""5"":0.1,""6"":0.1,""4"":0.1},""1"":{""4"":0.1}},""probval"":[[0.03,0.21,0.23,0.41000000000000003,0.23,0.41000000000000003,0.43000000000000005,0.6100000000000001,0.13,0.31,0.33,0.51,0.33,0.51,0.53,0.7100000000000001,0.13,0.31,0.33,0.51,0.33,0.51,0.53,0.7100000000000001,0.23,0.41000000000000003,0.43000000000000005,0.61,0.43000000000000005,0.61,0.63,0.81,0.13,0.31,0.33,0.51,0.33,0.51,0.53,0.7100000000000001,0.23,0.41000000000000003,0.43000000000000005,0.61,0.43000000000000005,0.61,0.63,0.81,0.23,0.41000000000000003,0.43000000000000005,0.61,0.43000000000000005,0.61,0.63,0.81,0.33,0.51,0.53,0.71,0.53,0.71,0.73,0.91],[0.15,0.25],[0.1,0.30000000000000004],[0.5],[0.1],[0.3],[0.03,0.43000000000000005]],""certain"":[0.58,0.35000000000000003],""expected"":0.2398}]";74;78;84;2;1;0
Booking.com;03.10.2024 8:46;4;03.10.2024 10:23;"{""0"":{""1"":0.35000000000000003,""4"":0.2,""3"":0.15,""2"":0.2},""4"":{""3"":0.15,""1"":0.15},""2"":{""1"":0.25,""4"":0.35000000000000003}}";[[0.05,0.4,0.25,0.6000000000000001,0.2,0.55,0.4,0.7500000000000001,0.25,0.6000000000000001,0.45,0.8,0.4,0.75,0.6000000000000001,0.9500000000000002],[0.7000000000000001],[0.1,0.35,0.45000000000000007,0.7],[0.5],[0.1,0.25,0.25,0.4]];[0.4,0.33];0.5006;5;8;"{""0"":{""3"":0.2,""2"":0.2,""5"":0.1,""6"":0.1,""1"":0.2,""4"":0.1},""2"":{""6"":0.2},""4"":{""2"":0.35000000000000003},""1"":{""4"":0.15},""6"":{""5"":0.4}}";[[0.05,0.25,0.25,0.45,0.25,0.45,0.45,0.65,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.35,0.5499999999999999,0.5499999999999999,0.75,0.5499999999999999,0.75,0.75,0.95],[0.15,0.3],[0.1,0.30000000000000004],[0.5],[0.1,0.45000000000000007],[0.3],[0.03,0.43000000000000005]];[0.55,0.24];0.26991499999999996;7;10;"[{""exp"":""second"",""exp_draw"":0.8269557354144804,""loglink"":{""0"":{""3"":0.2,""2"":0.2,""5"":0.15,""6"":0.1,""1"":0.18,""4"":0.1},""2"":{""6"":0.2},""4"":{""2"":0.35000000000000003},""1"":{""4"":0.15},""6"":{""5"":0.4}},""probval"":[[0.03,0.21,0.23,0.41000000000000003,0.23,0.41000000000000003,0.43000000000000005,0.6100000000000001,0.13,0.31,0.33,0.51,0.33,0.51,0.53,0.7100000000000001,0.18,0.36,0.38,0.56,0.38,0.56,0.5800000000000001,0.7600000000000001,0.28,0.45999999999999996,0.48,0.66,0.48,0.66,0.68,0.8600000000000001,0.13,0.31,0.33,0.51,0.33,0.51,0.53,0.7100000000000001,0.23,0.41000000000000003,0.43000000000000005,0.61,0.43000000000000005,0.61,0.63,0.81,0.28,0.45999999999999996,0.48,0.66,0.48,0.66,0.68,0.8600000000000001,0.38,0.5599999999999999,0.58,0.76,0.58,0.76,0.78,0.9600000000000001],[0.15,0.3],[0.1,0.30000000000000004],[0.5],[0.1,0.45000000000000007],[0.3],[0.03,0.43000000000000005]],""certain"":[0.8300000000000001,0.24],""expected"":0.2614785}]";66;86;83;2;2;1
Booking.com;03.10.2024 8:46;4;03.10.2024 10:27;"{""2"":{""4"":0.35000000000000003,""1"":0.35000000000000003},""0"":{""1"":0.35000000000000003,""2"":0.2,""3"":0.15,""4"":0.2},""4"":{""3"":0.15,""1"":0.15}}";[[0.05,0.4,0.25,0.6000000000000001,0.2,0.55,0.4,0.7500000000000001,0.25,0.6000000000000001,0.45,0.8,0.4,0.75,0.6000000000000001,0.9500000000000002],[0.7000000000000001],[0.1,0.45000000000000007,0.45000000000000007,0.8],[0.5],[0.1,0.25,0.25,0.4]];[0.4,0.33];0.5146000000000001;5;8;"{""0"":{""3"":0.2,""2"":0.2,""1"":0.2,""6"":0.1,""5"":0.1,""4"":0.1},""6"":{""5"":0.4},""2"":{""6"":0.2},""4"":{""2"":0.35000000000000003},""1"":{""4"":0.1}}";[[0.05,0.25,0.25,0.45,0.25,0.45,0.45,0.65,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.35,0.5499999999999999,0.5499999999999999,0.75,0.5499999999999999,0.75,0.75,0.95],[0.15,0.25],[0.1,0.30000000000000004],[0.5],[0.1,0.45000000000000007],[0.3],[0.03,0.43000000000000005]];[0.55,0.35000000000000003];0.26846;7;10;"[{""exp"":""second"",""exp_draw"":0.8793982552687633,""loglink"":{""0"":{""3"":0.2,""2"":0.2,""1"":0.2,""6"":0.1,""5"":0.15,""4"":0.1},""6"":{""5"":0.4},""2"":{""6"":0.2},""4"":{""2"":0.35000000000000003},""1"":{""4"":0.1}},""probval"":[[0.03,0.23,0.23,0.43000000000000005,0.23,0.43000000000000005,0.43000000000000005,0.6300000000000001,0.13,0.33,0.33,0.53,0.33,0.53,0.53,0.7300000000000001,0.18,0.38,0.38,0.5800000000000001,0.38,0.5800000000000001,0.5800000000000001,0.7800000000000001,0.28,0.48,0.48,0.68,0.48,0.68,0.68,0.8800000000000001,0.13,0.33,0.33,0.53,0.33,0.53,0.53,0.7300000000000001,0.23,0.43000000000000005,0.43000000000000005,0.63,0.43000000000000005,0.63,0.63,0.8300000000000001,0.28,0.48,0.48,0.68,0.48,0.68,0.68,0.8800000000000001,0.38,0.58,0.58,0.78,0.58,0.78,0.78,0.9800000000000001],[0.15,0.25],[0.1,0.30000000000000004],[0.5],[0.1,0.45000000000000007],[0.3],[0.03,0.43000000000000005]],""certain"":[0.85,0.35000000000000003],""expected"":0.26346}]";74;80;88;2;1;0
Booking.com;03.10.2024 8:46;4;03.10.2024 10:19;"{""0"":{""1"":0.35000000000000003,""4"":0.2,""2"":0.2,""3"":0.15},""4"":{""3"":0.15,""1"":0.15},""2"":{""1"":0.2,""4"":0.35000000000000003}}";[[0.05,0.4,0.25,0.6000000000000001,0.2,0.55,0.4,0.7500000000000001,0.25,0.6000000000000001,0.45,0.8,0.4,0.75,0.6000000000000001,0.9500000000000002],[0.7000000000000001],[0.1,0.30000000000000004,0.45000000000000007,0.6500000000000001],[0.5],[0.1,0.25,0.25,0.4]];[0.4,0.33];0.4936000000000001;5;8;"{""0"":{""1"":0.2,""4"":0.1,""5"":0.1,""3"":0.2,""6"":0.1,""2"":0.2},""6"":{""5"":0.4},""2"":{""6"":0.2},""4"":{""2"":0.2},""1"":{""4"":0.1}}";[[0.05,0.25,0.25,0.45,0.25,0.45,0.45,0.65,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.15000000000000002,0.35,0.35,0.55,0.35,0.55,0.55,0.75,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.25,0.44999999999999996,0.44999999999999996,0.65,0.44999999999999996,0.65,0.65,0.85,0.35,0.5499999999999999,0.5499999999999999,0.75,0.5499999999999999,0.75,0.75,0.95],[0.15,0.25],[0.1,0.30000000000000004],[0.5],[0.1,0.30000000000000004],[0.3],[0.03,0.43000000000000005]];[0.55,0.2];0.26612;7;10;"[{""exp"":""second"",""exp_draw"":0.7456518368593049,""loglink"":{""0"":{""1"":0.15,""4"":0.05,""5"":0.1,""3"":0.15,""6"":0.05,""2"":0.15},""6"":{""5"":0.4},""2"":{""6"":0.2},""4"":{""2"":0.2},""1"":{""4"":0.1}},""probval"":[[0.05,0.2,0.2,0.35,0.2,0.35,0.35,0.5,0.1,0.25,0.25,0.39999999999999997,0.25,0.39999999999999997,0.39999999999999997,0.55,0.15000000000000002,0.30000000000000004,0.30000000000000004,0.44999999999999996,0.30000000000000004,0.44999999999999996,0.44999999999999996,0.6,0.2,0.35,0.35,0.5,0.35,0.5,0.5,0.65,0.1,0.25,0.25,0.39999999999999997,0.25,0.39999999999999997,0.39999999999999997,0.55,0.15000000000000002,0.3,0.3,0.44999999999999996,0.3,0.44999999999999996,0.44999999999999996,0.6000000000000001,0.2,0.35000000000000003,0.35000000000000003,0.49999999999999994,0.35000000000000003,0.49999999999999994,0.49999999999999994,0.65,0.25,0.39999999999999997,0.39999999999999997,0.55,0.39999999999999997,0.55,0.55,0.7000000000000001],[0.15,0.25],[0.1,0.30000000000000004],[0.5],[0.1,0.30000000000000004],[0.3],[0.03,0.43000000000000005]],""certain"":[0.55,0.2],""expected"":0.21269000000000002}]";71;83;75;2;2;1
Booking.com;30.05.2024 23:29;4;30.05.2024 23:31;[];[[0]];[0.77,0.78];0;0;0;[];[[0]];[0.78,0.81];0;0;0;"[{""exp"":""first"",""exp_draw"":0.6480106673771937,""loglink"":[],""probval"":[[0]],""certain"":[0.77,0.78],""expected"":0}]";69;69;65;1;1;0
